customer_id,total_spend,avg_spend,total_bookings,avg_rating,total_cancellation,recency_days,churn,churn_probability
4468,649,649,1,3.05,0,95,1,1
4470,1500,1500,1,4.9,0,7,0,0.01
4471,1767,589,3,2.9,0,28,0,0
4472,2107,526.75,4,3.75,0,173,1,1
4473,229,114.5,2,3.55,0,206,1,1
4474,2187,729,3,3.95,0,24,0,0
4475,0,,0,3.3,0,100,1,1
4476,999,999,1,3.2,0,31,0,0
4477,419,419,1,3,0,132,1,1
4478,0,,0,4.433333333,0,138,1,1
4479,139,139,1,4.15,0,77,0,0
4480,438,219,2,3.166666667,0,9,0,0
4481,0,,0,4.6,0,80,0,0
4482,129,129,1,4.4,0,186,1,0.99
4483,219,109.5,2,4.5,0,130,1,0.99
4484,0,,0,4.3,0,287,1,1
4485,1128,282,4,4.18,0,49,0,0
4486,1018,509,2,3.5,0,96,1,1
4487,1500,1500,1,3.1,0,65,0,0
4488,110,110,1,4.2,0,306,1,1
4489,1336,445.3333333,3,3.466666667,0,121,1,1
4490,798,399,2,3.433333333,0,256,1,1
4491,383,127.6666667,3,2.9,0,46,0,0
4492,708,708,1,4,0,236,1,1
4493,99,99,1,4.7,0,157,1,1
4494,799,399.5,2,4.3,0,57,0,0.01
4495,0,,0,3.4,0,189,1,1
4496,0,,0,2.8,0,128,1,1
4497,269,269,1,2.7,0,248,1,0.97
4498,368,122.6666667,3,4.266666667,0,260,1,0.98
4499,0,,0,3.85,0,27,0,0
4500,269,269,1,3.633333333,0,34,0,0
4501,119,119,1,2.6,0,93,1,1
4502,398,199,2,3.933333333,0,57,0,0.01
4503,319,319,1,4.1,0,282,1,1
4504,269,269,1,3,0,158,1,0.99
4505,0,,0,3.8,0,62,0,0
4506,799,399.5,2,3.666666667,0,280,1,0.99
4507,4438,1109.5,4,3.05,0,16,0,0.01
4508,2307,1153.5,2,4.3,0,14,0,0.01
4509,399,399,1,4.35,0,52,0,0.07
4510,868,434,2,4.4,0,182,1,1
4511,369,369,1,4.05,0,109,1,1
4512,2009,1004.5,2,3.875,0,218,1,1
4513,288,144,2,4.25,0,204,1,0.98
4514,267,133.5,2,3.433333333,0,60,0,0
4515,509,509,1,3.85,0,59,0,0
4516,868,434,2,4.266666667,0,54,0,0.01
4517,139,139,1,2.8,0,32,0,0
4520,76,76,1,3.15,0,156,1,0.99
4521,638,212.6666667,3,3.966666667,0,110,1,1
4522,928,464,2,4.075,0,47,0,0.01
4523,279,279,1,3.7,0,189,1,1
4524,327,109,3,4.8,0,73,0,0.01
4525,609,304.5,2,3.35,0,95,1,1
4526,358,179,2,4.15,0,3,0,0.01
4529,200,200,1,4.6,0,185,1,1
4530,768,384,2,4.633333333,0,174,1,1
4531,148,148,1,4.8,0,361,1,1
4533,1777,592.3333333,3,4.333333333,0,112,1,1
4534,0,,0,4,0,141,1,1
4536,329,329,1,3.4,0,186,1,1
4537,279,279,1,4.133333333,0,49,0,0
4538,337,168.5,2,3.6,0,30,0,0
4539,0,,0,4.5,0,355,1,1
4542,1500,1500,1,4.4,0,303,1,1
4545,1468,367,4,3.96,0,43,0,0
4546,599,599,1,3.25,0,96,1,0.99
4547,819,409.5,2,3.85,0,139,1,0.99
4548,7249,3624.5,2,3.366666667,0,25,0,0
4549,499,499,1,2.6,0,330,1,0.99
4550,599,599,1,3.3,0,220,1,1
4551,0,,0,4.25,0,140,1,1
4552,4209,1403,3,3.566666667,0,108,1,1
4553,298,149,2,4.5,0,18,0,0
4554,119,119,1,3.55,0,50,0,0
4555,225,112.5,2,3.35,0,231,1,1
4556,418,209,2,3.85,0,174,1,1
4557,499,249.5,2,3.05,0,18,0,0
4558,169,169,1,3.1,0,187,1,1
4559,99,99,1,5,0,332,1,1
4560,1364,454.6666667,3,4.225,0,99,1,1
4561,2906,581.2,5,3.842857143,0,18,0,0
4562,1347,449,3,3.875,0,39,0,0
4563,139,139,1,4.633333333,0,5,0,0
4564,509,509,1,4.6,0,178,1,1
4565,973,243.25,4,3.475,0,197,1,0.99
4566,279,279,1,4.25,0,273,1,1
4568,488,244,2,3.7,0,28,0,0
4569,628,314,2,3.35,0,21,0,0
4571,119,119,1,3.5,0,23,0,0
4572,599,599,1,3.9,0,238,1,1
4573,356,356,1,2.8,0,173,1,0.98
4575,866,216.5,4,4.34,0,163,1,0.98
4576,377,188.5,2,3.6,0,221,1,1
4577,5349,1783,3,3.033333333,0,118,1,1
4578,518,259,2,4.25,0,123,1,1
4579,269,269,1,4,0,36,0,0
4580,248,124,2,3.45,0,94,1,1
4581,0,,0,3.2,0,98,1,1
4582,4768,1192,4,3.96,0,130,1,0.99
4583,279,279,1,4.8,0,128,1,0.99
4584,1147,382.3333333,3,3.366666667,0,137,1,1
4585,0,,0,3.5,0,10,0,0.01
4586,400,400,1,4.7,0,332,1,0.99
4587,449,224.5,2,3.633333333,0,31,0,0
4588,379,126.3333333,3,3.625,0,34,0,0
4590,3368,1122.666667,3,3.633333333,0,340,1,1
4591,1066,266.5,4,3.68,0,184,1,1
4593,0,,0,3.6,0,161,1,1
4594,1778,592.6666667,3,4.533333333,0,185,1,0.99
4595,279,279,1,3.8,0,264,1,1
4596,850,425,2,3.2,0,71,0,0
4597,3827,956.75,4,4.15,0,66,0,0
4598,4139,2069.5,2,3.033333333,0,85,0,0.01
4599,369,184.5,2,3.7,0,243,1,1
4600,847,282.3333333,3,3.3,0,117,1,0.97
4601,1148,574,2,3.5,0,225,1,1
4602,299,299,1,3.45,0,131,1,1
4603,3598,1799,2,4.166666667,0,37,0,0
4604,119,119,1,4.433333333,0,22,0,0.01
4605,478,239,2,3.8,0,58,0,0
4606,6500,6500,1,3.2,0,210,1,1
4607,4552,1517.333333,3,4.166666667,0,260,1,1
4608,738,369,2,4.45,0,185,1,1
4609,269,269,1,3.633333333,0,7,0,0
4610,3619,1809.5,2,4.5,0,8,0,0
4611,3637,1212.333333,3,2.925,0,116,1,1
4612,4797,1599,3,3.866666667,0,89,0,0.01
4613,1976,988,2,3.6,0,26,0,0
4614,90,90,1,2.8,0,144,1,1
4618,2726,681.5,4,4.4,0,57,0,0
4619,1678,559.3333333,3,3.366666667,0,116,1,1
4621,419,419,1,4.1,0,310,1,1
4622,419,209.5,2,3.6,0,43,0,0
4623,148,148,1,4.6,0,111,1,1
4625,549,549,1,3.7,0,180,1,1
4626,149,149,1,2.95,0,69,0,0
4627,376,125.3333333,3,3.6,0,13,0,0.02
4628,1908,954,2,4,0,233,1,1
4629,3073,768.25,4,4.1,0,5,0,0
4630,119,119,1,4.4,0,31,0,0.01
4631,239,239,1,2.6,0,48,0,0.02
4632,1081,540.5,2,4.2,0,27,0,0
4633,254,127,2,4.066666667,0,23,0,0.01
4634,7696,1539.2,5,3.9,0,48,0,0
4635,159,159,1,3.4,0,72,0,0.01
4636,1568,522.6666667,3,3.9,0,67,0,0
4637,1847,615.6666667,3,3.766666667,0,216,1,1
4638,3048,1016,3,3.766666667,0,31,0,0
4639,1209,1209,1,4.1,0,284,1,1
4640,149,74.5,2,3.15,0,95,1,0.99
4641,7819,3909.5,2,3.933333333,0,85,0,0
4642,2738,547.6,5,3.46,0,42,0,0
4643,1388,347,4,3.525,0,107,1,1
4644,1548,516,3,4,0,87,0,0
4645,3949,1316.333333,3,4.175,0,31,0,0.02
4646,477,119.25,4,3.725,0,10,0,0
4647,998,499,2,3.3,0,258,1,0.99
4648,69,69,1,3.35,0,0,0,0
4650,715,715,1,4.9,0,271,1,0.99
4651,110,110,1,4,0,274,1,1
4652,3500,3500,1,4.6,0,70,0,0
4653,87,87,1,4.5,0,84,0,0.02
4654,6500,6500,1,4.25,0,50,0,0.01
4655,336,112,3,3.225,0,130,1,0.97
4657,179,179,1,3.733333333,0,237,1,1
4658,7579,3789.5,2,4.3,0,71,0,0
4659,100,100,1,4.15,0,27,0,0
4661,0,,0,3.8,0,23,0,0
4662,1305,652.5,2,3.733333333,0,190,1,1
4663,258,129,2,3.2,0,8,0,0
4664,449,449,1,4.7,0,138,1,1
4665,249,249,1,4.1,0,28,0,0
4666,0,,0,4.8,0,209,1,1
4667,856,428,2,3.8,0,346,1,1
4668,366,183,2,4,0,68,0,0
4669,0,,0,3,0,39,0,0
4670,4769,1589.666667,3,3.166666667,0,79,0,0
4671,1458,1458,1,4,0,78,0,0
4672,2050,683.3333333,3,3,0,131,1,1
4673,110,110,1,4.5,0,275,1,1
4674,649,324.5,2,3.6,0,30,0,0
4675,485,161.6666667,3,4.125,0,111,1,0.94
4676,6608,3304,2,4.15,0,209,1,1
4677,99,99,1,3.2,0,11,0,0
4678,167,83.5,2,3.933333333,0,124,1,0.99
4679,119,119,1,3.8,0,213,1,1
4680,349,349,1,3.55,0,13,0,0
4681,1047,349,3,3.975,0,89,0,0.01
4682,9379,4689.5,2,3.8,0,131,1,0.99
4683,108,108,1,3,0,72,0,0.01
4684,0,,0,3.3,0,43,0,0
4687,1259,419.6666667,3,3.966666667,0,274,1,0.98
4688,0,,0,3.2,0,259,1,1
4690,1699,1699,1,3.85,0,52,0,0
4691,1368,684,2,4.4,0,71,0,0
4692,269,269,1,4,0,355,1,1
4693,1088,272,4,4.275,0,262,1,0.97
4694,326,108.6666667,3,3.2,0,33,0,0
4695,299,299,1,3.5,0,289,1,1
4696,1649,824.5,2,3.633333333,0,217,1,0.99
4697,884,442,2,3.6,0,72,0,0
4699,1319,439.6666667,3,3.533333333,0,138,1,1
4700,360,120,3,4.1,0,144,1,0.99
4701,377,125.6666667,3,3.82,0,109,1,0.99
4702,339,169.5,2,3.333333333,0,209,1,0.99
4704,50,50,1,4.5,0,24,0,0
4705,0,,0,4.8,0,157,1,1
4707,0,,0,4.1,0,28,0,0
4708,6000,2000,3,3.733333333,0,145,1,0.99
4709,9438,3146,3,3.32,0,197,1,1
4710,468,234,2,3.95,0,87,0,0
4711,3500,3500,1,2.6,0,305,1,1
4712,279,279,1,3.3,0,2,0,0
4713,4007,1335.666667,3,3.45,0,12,0,0.01
4714,1029,343,3,3.8,0,18,0,0
4715,0,,0,2.95,0,71,0,0
4716,507,169,3,4,0,38,0,0
4717,279,279,1,3.1,0,327,1,0.99
4718,358,358,1,2.7,0,232,1,0.99
4719,1744,290.6666667,6,3.1125,0,40,0,0
4720,369,369,1,3.5,0,79,0,0.03
4721,157,157,1,4.7,0,142,1,1
4722,527,263.5,2,4.5,0,194,1,0.99
4723,749,749,1,3.7,0,290,1,1
4724,699,699,1,5,0,171,1,1
4725,910,910,1,3.4,0,116,1,1
4726,833,166.6,5,3.76,0,21,0,0
4727,108,108,1,4.1,0,281,1,1
4729,488,162.6666667,3,3.733333333,0,253,1,0.97
4730,605,201.6666667,3,3.78,0,56,0,0
4731,957,319,3,4.2,0,256,1,0.99
4732,0,,0,4.4,0,147,1,1
4733,1269,634.5,2,3.7,0,126,1,1
4734,109,109,1,4.3,0,10,0,0.02
4735,7507,1501.4,5,3.7,0,9,0,0
4736,1966,655.3333333,3,4.325,0,11,0,0
4737,3627,906.75,4,3.616666667,0,3,0,0
4738,0,,0,4.3,0,32,0,0
4739,169,169,1,4.8,0,93,1,0.97
4740,269,269,1,3.7,0,57,0,0
4741,4000,4000,1,3.64,0,68,0,0
4743,2500,2500,1,4.1,0,97,1,0.99
4744,2158,719.3333333,3,3.975,0,127,1,0.98
4746,7849,2616.333333,3,3.475,0,46,0,0
4747,15173,2167.571429,7,3.0125,0,6,0,0
4748,279,279,1,3.475,0,14,0,0
4749,550,550,1,2.7,0,44,0,0
4750,3498,1749,2,3.9,0,183,1,1
4751,155,155,1,3.5,0,350,1,1
4752,1209,403,3,3.666666667,0,137,1,0.98
4753,100,100,1,3.5,0,20,0,0
4754,199,199,1,3.6,0,89,0,0
4755,200,200,1,4.2,0,97,1,1
4756,778,259.3333333,3,3.9,0,7,0,0.01
4757,2148,1074,2,4.35,0,94,1,1
4758,498,249,2,4.166666667,0,130,1,1
4759,59,59,1,3.55,0,195,1,1
4760,169,169,1,3.233333333,0,65,0,0
4761,649,649,1,3.7,0,173,1,1
4762,419,209.5,2,4.066666667,0,106,1,1
4763,0,,0,3.5,0,260,1,1
4764,1307,326.75,4,3.65,0,46,0,0
4765,269,269,1,3.2,0,134,1,1
4766,388,194,2,2.8,0,248,1,1
4767,109,109,1,4.7,0,230,1,1
4769,2216,738.6666667,3,3.333333333,0,51,0,0.01
4770,655,327.5,2,3.7,0,92,1,0.99
4771,7500,7500,1,3.7,0,59,0,0
4772,0,,0,2.7,0,254,1,1
4773,288,144,2,3.533333333,0,92,1,0.99
4774,550,550,1,3.3,0,37,0,0
4775,3767,1255.666667,3,4.025,0,27,0,0
4776,0,,0,2.8,0,161,1,1
4777,0,,0,3.3,0,324,1,1
4778,1138,569,2,3.85,0,160,1,1
4779,0,,0,3.6,0,273,1,1
4780,798,399,2,4.15,0,219,1,1
4782,910,910,1,4.3,0,354,1,1
4783,0,,0,2.6,0,197,1,1
4784,1499,1499,1,2.6,0,322,1,1
4786,0,,0,4.2,0,85,0,0
4788,0,,0,3.2,0,137,1,1
4789,738,369,2,3.466666667,0,244,1,1
4791,869,289.6666667,3,4.1,0,67,0,0.01
4792,2999,1499.5,2,3.58,0,131,1,1
4793,3899,1299.666667,3,3.533333333,0,130,1,1
4794,0,,0,3.6,0,209,1,1
4795,818,272.6666667,3,3.566666667,0,103,1,0.99
4796,228,114,2,3.8,0,158,1,1
4797,8674,2168.5,4,2.875,0,58,0,0
4798,1660,553.3333333,3,4.4,0,38,0,0
4799,6599,3299.5,2,3.35,0,37,0,0
4800,1958,979,2,3.75,0,205,1,1
4801,50,50,1,4.6,0,261,1,0.99
4802,1519,379.75,4,4.2,0,39,0,0
4804,1048,349.3333333,3,3.733333333,0,157,1,1
4805,457,152.3333333,3,4.175,0,179,1,0.99
4806,327,163.5,2,3.65,0,306,1,1
4807,598,299,2,4.4,0,29,0,0.01
4808,1439,479.6666667,3,3.266666667,0,161,1,0.99
4809,449,449,1,4.5,0,147,1,1
4810,1338,669,2,4.366666667,0,129,1,1
4811,533,266.5,2,4.25,0,60,0,0
4812,350,350,1,4.3,0,14,0,0.03
4813,96,96,1,3.9,0,47,0,0
4814,667,166.75,4,3.4,0,84,0,0
4815,89,89,1,4.9,0,142,1,1
4816,0,,0,3.8,0,294,1,1
4817,0,,0,4.6,0,340,1,1
4818,189,189,1,3.45,0,157,1,1
4820,1188,594,2,2.9,0,185,1,1
4821,79,79,1,4.7,0,313,1,1
4822,849,424.5,2,3.3,0,132,1,1
4823,179,179,1,3.966666667,0,117,1,1
4824,4306,2153,2,3.95,0,263,1,1
4825,1069,534.5,2,3.05,0,245,1,1
4826,50,50,1,3.8,0,84,0,0.01
4828,9456,3152,3,3.166666667,0,251,1,1
4829,0,,0,3.7,0,0,0,0
4830,429,429,1,4.2,0,220,1,1
4831,156,78,2,3.45,0,61,0,0.02
4832,296,148,2,3.85,0,84,0,0
4833,279,279,1,3.6,0,270,1,1
4834,0,,0,4.6,0,126,1,1
4835,449,449,1,3.4,0,201,1,1
4836,0,,0,2.8,0,280,1,1
4837,199,199,1,4.1,0,219,1,1
4838,449,449,1,3.1,0,164,1,1
4839,536,134,4,3.18,0,251,1,0.96
4840,1199,1199,1,4.9,0,119,1,1
4841,0,,0,3.2,0,124,1,1
4842,499,499,1,2.9,0,258,1,1
4843,6368,1592,4,4.8,0,22,0,0
4844,1799,1799,1,2.9,0,36,0,0
4845,837,279,3,3.433333333,0,57,0,0
4847,750,750,1,3.166666667,0,3,0,0.02
4848,699,699,1,3,0,349,1,1
4849,50,50,1,4.5,0,344,1,1
4850,4649,2324.5,2,3.666666667,0,114,1,1
4851,568,284,2,4.25,0,28,0,0
4852,1500,1500,1,4.6,0,112,1,1
4853,749,749,1,4,0,12,0,0
4854,5896,1179.2,5,3.9,0,32,0,0.02
4855,419,419,1,2.9,0,153,1,1
4856,1664,554.6666667,3,3.533333333,0,316,1,1
4858,0,,0,4.533333333,0,171,1,1
4860,139,139,1,3.2,0,29,0,0.01
4861,800,800,1,3,0,45,0,0
4863,3699,1849.5,2,3.366666667,0,61,0,0
4864,8388,2796,3,4.2,0,45,0,0.02
4865,2747,915.6666667,3,4.1,0,10,0,0
4866,5045,1261.25,4,4.775,0,28,0,0
4867,998,499,2,4.7,0,90,0,0.03
4868,799,799,1,3.925,0,4,0,0
4869,549,549,1,2.6,0,317,1,0.98
4870,369,369,1,3.7,0,341,1,1
4871,3946,986.5,4,3.65,0,73,0,0
4873,0,,0,4.8,0,53,0,0
4874,678,339,2,3.875,0,198,1,1
4875,50,50,1,2.833333333,0,128,1,1
4876,388,194,2,3.8,0,136,1,1
4877,2189,729.6666667,3,3.8,0,50,0,0
4878,59,59,1,3.8,0,64,0,0.01
4879,79,79,1,4,0,96,1,0.99
4881,0,,0,3.8,0,102,1,1
4882,618,309,2,3.766666667,0,55,0,0
4883,4818,1606,3,3.933333333,0,107,1,1
4884,579,289.5,2,4.25,0,151,1,1
4885,119,119,1,2.5,0,139,1,1
4886,1418,709,2,3.3,0,61,0,0
4888,3516,879,4,3.72,0,44,0,0
4890,349,174.5,2,4.066666667,0,186,1,1
4891,599,599,1,3.1,0,266,1,1
4892,210,210,1,3.8,0,88,0,0
4893,598,149.5,4,4.06,0,68,0,0.01
4894,119,119,1,2.7,0,58,0,0
4895,1208,1208,1,2.9,0,316,1,1
4896,1234,246.8,5,3.783333333,0,46,0,0
4897,398,199,2,3.4,0,72,0,0.02
4898,0,,0,3,0,352,1,1
4899,768,384,2,4.45,0,168,1,1
4900,1859,1859,1,3.65,0,275,1,1
4901,474,158,3,3.733333333,0,37,0,0.01
4902,1689,844.5,2,4.25,0,285,1,0.99
4903,76,76,1,3.5,0,175,1,1
4904,678,339,2,3.825,0,20,0,0
4905,0,,0,3.9,0,186,1,1
4906,6266,1044.333333,6,3.585714286,0,86,0,0.02
4907,1050,525,2,4.033333333,0,88,0,0.01
4908,4698,1566,3,3.825,0,95,1,0.98
4909,4000,4000,1,4.1,0,201,1,0.99
4910,5099,2549.5,2,4.3,0,133,1,1
4911,4458,1114.5,4,4.225,0,226,1,0.97
4913,199,199,1,4.2,0,262,1,1
4914,0,,0,3.8,0,319,1,1
4915,0,,0,3.9,0,160,1,1
4917,100,100,1,2.8,0,48,0,0.01
4919,308,154,2,4.45,0,19,0,0
4920,466,116.5,4,3.48,0,66,0,0
4921,1584,528,3,4.075,0,22,0,0
4922,319,319,1,3.1,0,62,0,0
4923,3224,1074.666667,3,4,0,1,0,0
4924,1699,1699,1,3.65,0,26,0,0
4925,800,400,2,3.833333333,0,77,0,0
4926,659,329.5,2,4.55,0,124,1,1
4927,249,249,1,4.9,0,12,0,0
4928,428,214,2,3.866666667,0,29,0,0
4929,50,50,1,3.5,0,279,1,1
4930,179,179,1,4.3,0,74,0,0
4932,100,100,1,3.05,0,78,0,0.01
4934,798,399,2,3.85,0,17,0,0
4935,338,169,2,4.066666667,0,129,1,1
4936,129,129,1,2.9,0,27,0,0
4937,878,439,2,3.6,0,154,1,1
4938,559,279.5,2,4.3,0,139,1,1
4939,914,457,2,4.8,0,161,1,0.99
4940,1148,574,2,4.033333333,0,28,0,0
4942,279,279,1,2.9,0,176,1,0.99
4943,499,499,1,3.5,0,116,1,0.99
4944,4000,4000,1,3.6,0,27,0,0
4945,750,750,1,3.6,0,323,1,1
4947,149,149,1,4.7,0,129,1,1
4948,2009,1004.5,2,3.6,0,85,0,0
4949,99,99,1,2.8,0,101,1,1
4950,159,159,1,3.4,0,207,1,1
4951,139,139,1,4.2,0,277,1,0.97
4952,1199,1199,1,3.85,0,57,0,0
4953,1716,572,3,3.66,0,24,0,0
4954,799,799,1,2.7,0,27,0,0.03
4956,369,369,1,3.633333333,0,118,1,1
4957,529,264.5,2,3.233333333,0,98,1,1
4958,219,219,1,4.7,0,85,0,0.04
4959,50,50,1,4.133333333,0,30,0,0
4960,89,89,1,4.3,0,109,1,1
4961,129,129,1,3.5,0,8,0,0
4962,1628,814,2,3.025,0,86,0,0.01
4963,159,159,1,3.6,0,196,1,0.99
4965,449,449,1,3.3,0,163,1,1
4966,548,274,2,3.1,0,165,1,1
4967,169,169,1,3.4,0,299,1,1
4968,699,699,1,4,0,296,1,1
4969,298,149,2,4.15,0,141,1,0.99
4970,738,246,3,3.666666667,0,4,0,0
4972,829,414.5,2,3.825,0,31,0,0
4973,0,,0,4.8,0,292,1,1
4974,649,324.5,2,3.5,0,45,0,0
4975,0,,0,3.2,0,154,1,1
4976,800,800,1,3.933333333,0,96,1,1
4977,438,219,2,4.533333333,0,25,0,0
4978,150,150,1,4.1,0,91,1,0.97
4979,249,249,1,4.3,0,22,0,0.01
4980,1119,559.5,2,3.6,0,42,0,0
4981,1809,904.5,2,3.7,0,15,0,0
4982,699,349.5,2,3.666666667,0,31,0,0
4983,1956,652,3,3.566666667,0,74,0,0
4984,579,289.5,2,3.8,0,159,1,1
4985,99,99,1,4.9,0,282,1,1
4986,967,241.75,4,4.05,0,97,1,0.99
4987,7500,7500,1,3.4,0,362,1,0.99
4988,219,219,1,4.1,0,85,0,0.02
4989,0,,0,4.2,0,161,1,1
4990,1299,1299,1,4.55,0,29,0,0
4991,1227,409,3,3.9,0,61,0,0.01
4992,314,157,2,3.45,0,85,0,0
4993,1526,381.5,4,4.325,0,22,0,0
4994,1847,461.75,4,3.75,0,32,0,0
4995,155,155,1,4.8,0,120,1,1
4996,2037,509.25,4,3.75,0,22,0,0
4997,239,239,1,2.7,0,93,1,0.97
4998,0,,0,4.8,0,157,1,1
4999,669,334.5,2,3.3,0,244,1,1
